,hs9,hs9_name
1849,650699000,Of_other_materials
1850,670300100,Human_hair__dressed__thinned__bleached_or_otherwise_worked;_wool_or_other_animal_hair_or_other_textile_materials__prepared_for_use_in_making_wigs_or_the_like
1851,670300200,Human_hair__dressed__thinned__bleached_or_otherwise_worked;_wool_or_other_animal_hair_or_other_textile_materials__prepared_for_use_in_making_wigs_or_the_like
1852,680291000,Marble__travertine_and_alabaster
1853,680410000,Millstones_and_grindstones_for_milling__grinding_or_pulping
1854,680421100,Of_agglomerated_synthetic_or_natural_diamond
1855,680421200,Of_agglomerated_synthetic_or_natural_diamond
1856,680421900,Of_agglomerated_synthetic_or_natural_diamond
1857,680422100,Of_other_agglomerated_abrasives_or_of_ceramics
1858,680422200,Of_other_agglomerated_abrasives_or_of_ceramics
1859,680422900,Of_other_agglomerated_abrasives_or_of_ceramics
1860,681320000,Containing_asbestos
1861,681381000,Brake_linings_and_pads
1862,681389000,Other
1863,681510100,Non-electrical_articles_of_graphite_or_other_carbon
1864,681510900,Non-electrical_articles_of_graphite_or_other_carbon
1865,681599000,Other
1866,690220200,Containing_by_weight_more_than_50_%_of_alumina_(Al2O3)__of_silica_(SiO2)_or_of_a_mixture_or_compound_of_these_products
1867,690220900,Containing_by_weight_more_than_50_%_of_alumina_(Al2O3)__of_silica_(SiO2)_or_of_a_mixture_or_compound_of_these_products
1868,690810100,Tiles__cubes_and_similar_articles__whether_or_not_rectangular__the_largest_surface_area_of_which_is_capable_of_being_enclosed_in_a_square_the_side_of_which_is_less_than_7_cm
1869,690810900,Tiles__cubes_and_similar_articles__whether_or_not_rectangular__the_largest_surface_area_of_which_is_capable_of_being_enclosed_in_a_square_the_side_of_which_is_less_than_7_cm
1870,690890100,Other
1871,690890900,Other
1872,690911000,Of_porcelain_or_china
1873,690912000,Articles_having_a_hardness_equivalent_to_9_or_more_on_the_Mohs_scale
1874,690919000,Other
1875,691110110,Tableware_and_kitchenware
1876,691110190,Tableware_and_kitchenware
1877,691110200,Tableware_and_kitchenware
1878,691200100,Ceramic_tableware__kitchenware__other_household_articles_and_toilet_articles__other_than_of_porcelain_or_china.
1879,691200120,Ceramic_tableware__kitchenware__other_household_articles_and_toilet_articles__other_than_of_porcelain_or_china.
1880,691200130,Ceramic_tableware__kitchenware__other_household_articles_and_toilet_articles__other_than_of_porcelain_or_china.
1881,691200900,Ceramic_tableware__kitchenware__other_household_articles_and_toilet_articles__other_than_of_porcelain_or_china.
1882,700510000,Non-wired_glass__having_an_absorbent__reflecting_or_non-reflecting_layer
1883,700521000,Coloured_throughout_the_mass_(body_tinted)__opacified__flashed_or_merely_surface_ground
1884,700529000,Other
1885,700711000,Of_size_and_shape_suitable_for_incorporation_in_vehicles__aircraft__spacecraft_or_vessels
1886,700721000,Of_size_and_shape_suitable_for_incorporation_in_vehicles__aircraft__spacecraft_or_vessels
1887,701090200,Other
1888,701090900,Other
1889,701690000,Other
1890,701890000,Other
1891,701919200,Other
1892,701919900,Other
1893,710121900,Unworked
1894,710122310,Worked
1895,710122320,Worked
1896,710122390,Worked
1897,710692100,Semi-manufactured
1898,710692900,Semi-manufactured
1899,710813000,Other_semi-manufactured_forms
1900,711011100,Unwrought_or_in_powder_form
1901,711011900,Unwrought_or_in_powder_form
1902,711019100,Other
1903,711019900,Other
1904,711029100,Other
1905,711029200,Other
1906,711031000,Unwrought_or_in_powder_form
1907,711039100,Other
1908,711039200,Other
1909,711049100,Other
1910,711049200,Other
1911,711230000,Ash_containing_precious_metal_or_precious_metal_compounds
1912,711319100,Of_other_precious_metal__whether_or_not_plated_or_clad_with_precious_metal
1913,711319900,Of_other_precious_metal__whether_or_not_plated_or_clad_with_precious_metal
1914,711620000,Of_precious_or_semi-precious_stones_(natural__synthetic_or_reconstructed)
1915,711711000,Cuff-links_and_studs
1916,711719000,Other
1917,711790000,Other
1918,720110000,Non-alloy_pig_iron_containing_by_weight_0.5_%_or_less_of_phosphorus
1919,720260000,Ferro-nickel
1920,720280000,Ferro-tungsten_and_ferro-silico-tungsten
1921,720299000,Other
1922,720449100,Other
1923,720449200,Other
1924,720449900,Other
1925,720450000,Remelting_scrap_ingots
1926,720521000,Of_alloy_steel
1927,720610000,Ingots
1928,720690000,Other
1929,720711100,Of_rectangular_(including_square)_cross-section__the_width_measuring_less_than_twice_the_thickness
1930,720711900,Of_rectangular_(including_square)_cross-section__the_width_measuring_less_than_twice_the_thickness
1931,720712110,Other__of_rectangular_(other_than_square)_cross-section
1932,720712191,Other__of_rectangular_(other_than_square)_cross-section
1933,720712199,Other__of_rectangular_(other_than_square)_cross-section
1934,720712900,Other__of_rectangular_(other_than_square)_cross-section
1935,720720100,Containing_by_weight_0.25_%_or_more_of_carbon
1936,720720200,Containing_by_weight_0.25_%_or_more_of_carbon
1937,720720900,Containing_by_weight_0.25_%_or_more_of_carbon
1938,720810091,In_coils__not_further_worked_than_hot-rolled__with_patterns_in_relief
1939,720810092,In_coils__not_further_worked_than_hot-rolled__with_patterns_in_relief
1940,720825010,Of_a_thickness_of_4.75_mm_or_more
1941,720825091,Of_a_thickness_of_4.75_mm_or_more
1942,720825099,Of_a_thickness_of_4.75_mm_or_more
1943,720826010,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1944,720826091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1945,720826092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1946,720826099,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1947,720827010,Of_a_thickness_of_less_than_3_mm
1948,720827300,Of_a_thickness_of_less_than_3_mm
1949,720827911,Of_a_thickness_of_less_than_3_mm
1950,720827912,Of_a_thickness_of_less_than_3_mm
1951,720827919,Of_a_thickness_of_less_than_3_mm
1952,720827921,Of_a_thickness_of_less_than_3_mm
1953,720827929,Of_a_thickness_of_less_than_3_mm
1954,720836091,Of_a_thickness_exceeding_10_mm
1955,720836099,Of_a_thickness_exceeding_10_mm
1956,720837010,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
1957,720837091,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
1958,720837099,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
1959,720838091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1960,720838092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1961,720838099,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1962,720839100,Of_a_thickness_of_less_than_3_mm
1963,720839911,Of_a_thickness_of_less_than_3_mm
1964,720839912,Of_a_thickness_of_less_than_3_mm
1965,720839919,Of_a_thickness_of_less_than_3_mm
1966,720839921,Of_a_thickness_of_less_than_3_mm
1967,720839922,Of_a_thickness_of_less_than_3_mm
1968,720839929,Of_a_thickness_of_less_than_3_mm
1969,720840091,Not_in_coils__not_further_worked_than_hot-rolled__with_patterns_in_relief
1970,720840092,Not_in_coils__not_further_worked_than_hot-rolled__with_patterns_in_relief
1971,720851010,Of_a_thickness_exceeding_10_mm
1972,720851091,Of_a_thickness_exceeding_10_mm
1973,720851099,Of_a_thickness_exceeding_10_mm
1974,720852010,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
1975,720852091,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
1976,720852099,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
1977,720853091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1978,720853092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1979,720853099,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
1980,720854100,Of_a_thickness_of_less_than_3_mm
1981,720854911,Of_a_thickness_of_less_than_3_mm
1982,720854912,Of_a_thickness_of_less_than_3_mm
1983,720854919,Of_a_thickness_of_less_than_3_mm
1984,720854921,Of_a_thickness_of_less_than_3_mm
1985,720854922,Of_a_thickness_of_less_than_3_mm
1986,720854929,Of_a_thickness_of_less_than_3_mm
1987,720915090,Of_a_thickness_of_3_mm_or_more
1988,720916010,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
1989,720916091,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
1990,720916092,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
1991,720916099,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
1992,720917010,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
1993,720917091,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
1994,720917092,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
1995,720917093,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
1996,720917099,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
1997,720918091,Of_a_thickness_of_less_than_0.5_mm
1998,720918092,Of_a_thickness_of_less_than_0.5_mm
1999,720918099,Of_a_thickness_of_less_than_0.5_mm
2000,720925091,Of_a_thickness_of_3_mm_or_more
2001,720925099,Of_a_thickness_of_3_mm_or_more
2002,720926091,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
2003,720926092,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
2004,720926099,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
2005,720927091,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
2006,720927092,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
2007,720927099,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
2008,720928099,Of_a_thickness_of_less_than_0.5_mm
2009,721011100,Of_a_thickness_of_0.5_mm_or_more
2010,721011900,Of_a_thickness_of_0.5_mm_or_more
2011,721012100,Of_a_thickness_of_less_than_0.5_mm
2012,721012900,Of_a_thickness_of_less_than_0.5_mm
2013,721030091,Electrolytically_plated_or_coated_with_zinc
2014,721030092,Electrolytically_plated_or_coated_with_zinc
2015,721030099,Electrolytically_plated_or_coated_with_zinc
2016,721041010,Corrugated
2017,721041090,Corrugated
2018,721049091,Other
2019,721049092,Other
2020,721049099,Other
2021,721050100,Plated_or_coated_with_chromium_oxides_or_with_chromium_and_chromium_oxides
2022,721050200,Plated_or_coated_with_chromium_oxides_or_with_chromium_and_chromium_oxides
2023,721050900,Plated_or_coated_with_chromium_oxides_or_with_chromium_and_chromium_oxides
2024,721061010,Plated_or_coated_with_aluminium-zinc_alloys
2025,721061091,Plated_or_coated_with_aluminium-zinc_alloys
2026,721061099,Plated_or_coated_with_aluminium-zinc_alloys
2027,721069010,Other
2028,721069091,Other
2029,721069099,Other
2030,721070100,Painted__varnished_or_coated_with_plastics
2031,721070900,Painted__varnished_or_coated_with_plastics
2032,721090100,Other
2033,721090900,Other
2034,721113000,Rolled_on_four_faces_or_in_a_closed_box_pass__of_a_width_exceeding_150_mm_and_a_thickness_of_not_less_than_4_mm__not_in_coils_and_without_patterns_in_relief
2035,721114090,Other__of_a_thickness_of_4.75_mm_or_more
2036,721119091,Other
2037,721119092,Other
2038,721123010,Containing_by_weight_less_than_0.25_%_of_carbon
2039,721123091,Containing_by_weight_less_than_0.25_%_of_carbon
2040,721123092,Containing_by_weight_less_than_0.25_%_of_carbon
2041,721123093,Containing_by_weight_less_than_0.25_%_of_carbon
2042,721123094,Containing_by_weight_less_than_0.25_%_of_carbon
2043,721129091,Other
2044,721129092,Other
2045,721129093,Other
2046,721129094,Other
2047,721190010,Other
2048,721190090,Other
2049,721210100,Plated_or_coated_with_tin
2050,721210900,Plated_or_coated_with_tin
2051,721220090,Electrolytically_plated_or_coated_with_zinc
2052,721230010,Otherwise_plated_or_coated_with_zinc
2053,721230090,Otherwise_plated_or_coated_with_zinc
2054,721240100,Painted__varnished_or_coated_with_plastics
2055,721240900,Painted__varnished_or_coated_with_plastics
2056,721250100,Otherwise_plated_or_coated
2057,721250200,Otherwise_plated_or_coated
2058,721250310,Otherwise_plated_or_coated
2059,721250320,Otherwise_plated_or_coated
2060,721250390,Otherwise_plated_or_coated
2061,721250900,Otherwise_plated_or_coated
2062,721260000,Clad
2063,721391110,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
2064,721391120,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
2065,721391190,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
2066,721391210,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
2067,721391290,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
2068,721391310,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
2069,721391320,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
2070,721391390,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
2071,721399110,Other
2072,721399190,Other
2073,721399210,Other
2074,721399290,Other
2075,721399310,Other
2076,721399320,Other
2077,721399390,Other
2078,721491110,Of_rectangular_(other_than_square)_cross-section
2079,721491120,Of_rectangular_(other_than_square)_cross-section
2080,721491130,Of_rectangular_(other_than_square)_cross-section
2081,721491140,Of_rectangular_(other_than_square)_cross-section
2082,721491210,Of_rectangular_(other_than_square)_cross-section
2083,721491220,Of_rectangular_(other_than_square)_cross-section
2084,721491230,Of_rectangular_(other_than_square)_cross-section
2085,721491240,Of_rectangular_(other_than_square)_cross-section
2086,721491310,Of_rectangular_(other_than_square)_cross-section
2087,721491320,Of_rectangular_(other_than_square)_cross-section
2088,721491390,Of_rectangular_(other_than_square)_cross-section
2089,721499110,Other
2090,721499120,Other
2091,721499130,Other
2092,721499140,Other
2093,721499150,Other
2094,721499160,Other
2095,721499170,Other
2096,721499180,Other
2097,721499190,Other
2098,721499910,Other
2099,721499920,Other
2100,721499930,Other
2101,721499940,Other
2102,721499950,Other
2103,721499960,Other
2104,721499990,Other
2105,721550100,Other__not_further_worked_than_cold-formed_or_cold-finished
2106,721550200,Other__not_further_worked_than_cold-formed_or_cold-finished
2107,721550300,Other__not_further_worked_than_cold-formed_or_cold-finished
2108,721590100,Other
2109,721590200,Other
2110,721640100,L_or_T_sections__not_further_worked_than_hot-rolled__hot-drawn_or_extruded__of_a_height_of_80_mm_or_more
2111,721640200,L_or_T_sections__not_further_worked_than_hot-rolled__hot-drawn_or_extruded__of_a_height_of_80_mm_or_more
2112,721710100,Not_plated_or_coated__whether_or_not_polished
2113,721710191,Not_plated_or_coated__whether_or_not_polished
2114,721710199,Not_plated_or_coated__whether_or_not_polished
2115,721710200,Not_plated_or_coated__whether_or_not_polished
2116,721710310,Not_plated_or_coated__whether_or_not_polished
2117,721710320,Not_plated_or_coated__whether_or_not_polished
2118,721710390,Not_plated_or_coated__whether_or_not_polished
2119,721720100,Plated_or_coated_with_zinc
2120,721720200,Plated_or_coated_with_zinc
2121,721720300,Plated_or_coated_with_zinc
2122,721730100,Plated_or_coated_with_other_base_metals
2123,721730200,Plated_or_coated_with_other_base_metals
2124,721730300,Plated_or_coated_with_other_base_metals
2125,721790100,Other
2126,721790200,Other
2127,721790300,Other
2128,721911010,Of_a_thickness_exceeding_10_mm
2129,721911090,Of_a_thickness_exceeding_10_mm
2130,721912091,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
2131,721912092,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
2132,721913091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
2133,721913092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
2134,721914010,Of_a_thickness_of_less_than_3_mm
2135,721914091,Of_a_thickness_of_less_than_3_mm
2136,721914092,Of_a_thickness_of_less_than_3_mm
2137,721921010,Of_a_thickness_exceeding_10_mm
2138,721921091,Of_a_thickness_exceeding_10_mm
2139,721921092,Of_a_thickness_exceeding_10_mm
2140,721922010,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
2141,721922091,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
2142,721922092,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
2143,721923010,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
2144,721923091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
2145,721923092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
2146,721924010,Of_a_thickness_of_less_than_3_mm
2147,721924090,Of_a_thickness_of_less_than_3_mm
2148,721931010,Of_a_thickness_of_4.75_mm_or_more
2149,721931091,Of_a_thickness_of_4.75_mm_or_more
2150,721931092,Of_a_thickness_of_4.75_mm_or_more
2151,721932091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
2152,721932092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
2153,721933010,Of_a_thickness_exceeding_1_mm_but_less_than_3_mm
2154,721933091,Of_a_thickness_exceeding_1_mm_but_less_than_3_mm
2155,721933092,Of_a_thickness_exceeding_1_mm_but_less_than_3_mm
2156,721934010,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
2157,721934091,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
2158,721934092,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
2159,721935091,Of_a_thickness_of_less_than_0.5_mm
2160,721935092,Of_a_thickness_of_less_than_0.5_mm
2161,721990010,Other
2162,721990090,Other
2163,722011010,Of_a_thickness_of_4.75_mm_or_more
2164,722011090,Of_a_thickness_of_4.75_mm_or_more
2165,722012010,Of_a_thickness_of_less_than_4.75_mm
2166,722012091,Of_a_thickness_of_less_than_4.75_mm
2167,722012092,Of_a_thickness_of_less_than_4.75_mm
2168,722020600,Not_further_worked_than_cold-rolled_(cold-reduced)
2169,722020911,Not_further_worked_than_cold-rolled_(cold-reduced)
2170,722020912,Not_further_worked_than_cold-rolled_(cold-reduced)
2171,722020921,Not_further_worked_than_cold-rolled_(cold-reduced)
2172,722020922,Not_further_worked_than_cold-rolled_(cold-reduced)
2173,722090010,Other
2174,722090090,Other
2175,722220100,Bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
2176,722220900,Bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
2177,722300100,Wire_of_stainless_steel
2178,722300900,Wire_of_stainless_steel
2179,722410000,Ingots_and_other_primary_forms
2180,722490000,Other
2181,722530310,Other__not_further_worked_than_hot-rolled__in_coils
2182,722530320,Other__not_further_worked_than_hot-rolled__in_coils
2183,722530390,Other__not_further_worked_than_hot-rolled__in_coils
2184,722530411,Other__not_further_worked_than_hot-rolled__in_coils
2185,722530419,Other__not_further_worked_than_hot-rolled__in_coils
2186,722530491,Other__not_further_worked_than_hot-rolled__in_coils
2187,722530492,Other__not_further_worked_than_hot-rolled__in_coils
2188,722530499,Other__not_further_worked_than_hot-rolled__in_coils
2189,722530510,Other__not_further_worked_than_hot-rolled__in_coils
2190,722530520,Other__not_further_worked_than_hot-rolled__in_coils
2191,722530590,Other__not_further_worked_than_hot-rolled__in_coils
2192,722530600,Other__not_further_worked_than_hot-rolled__in_coils
2193,722530900,Other__not_further_worked_than_hot-rolled__in_coils
2194,722540411,Other__not_further_worked_than_hot-rolled__not_in_coils
2195,722540419,Other__not_further_worked_than_hot-rolled__not_in_coils
2196,722540491,Other__not_further_worked_than_hot-rolled__not_in_coils
2197,722540499,Other__not_further_worked_than_hot-rolled__not_in_coils
2198,722540610,Other__not_further_worked_than_hot-rolled__not_in_coils
2199,722540620,Other__not_further_worked_than_hot-rolled__not_in_coils
2200,722540690,Other__not_further_worked_than_hot-rolled__not_in_coils
2201,722540700,Other__not_further_worked_than_hot-rolled__not_in_coils
2202,722540900,Other__not_further_worked_than_hot-rolled__not_in_coils
2203,722550110,Other__not_further_worked_than_cold-rolled_(cold-reduced)
2204,722550190,Other__not_further_worked_than_cold-rolled_(cold-reduced)
2205,722550910,Other__not_further_worked_than_cold-rolled_(cold-reduced)
2206,722550920,Other__not_further_worked_than_cold-rolled_(cold-reduced)
2207,722550990,Other__not_further_worked_than_cold-rolled_(cold-reduced)
2208,722591010,Electrolytically_plated_or_coated_with_zinc
2209,722591091,Electrolytically_plated_or_coated_with_zinc
2210,722591092,Electrolytically_plated_or_coated_with_zinc
2211,722591099,Electrolytically_plated_or_coated_with_zinc
2212,722592010,Otherwise_plated_or_coated_with_zinc
2213,722592091,Otherwise_plated_or_coated_with_zinc
2214,722592092,Otherwise_plated_or_coated_with_zinc
2215,722592099,Otherwise_plated_or_coated_with_zinc
2216,722599010,Other
2217,722599090,Other
2218,722691100,Not_further_worked_than_hot-rolled
2219,722691200,Not_further_worked_than_hot-rolled
2220,722691300,Not_further_worked_than_hot-rolled
2221,722691900,Not_further_worked_than_hot-rolled
2222,722692100,Not_further_worked_than_cold-rolled_(cold-reduced)
2223,722692200,Not_further_worked_than_cold-rolled_(cold-reduced)
2224,722692300,Not_further_worked_than_cold-rolled_(cold-reduced)
2225,722692900,Not_further_worked_than_cold-rolled_(cold-reduced)
2226,722699000,Other
2227,722790020,Other
2228,722790100,Other
2229,722790200,Other
2230,722790300,Other
2231,722790400,Other
2232,722790900,Other
2233,722830100,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
2234,722830200,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
2235,722830300,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
2236,722830410,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
2237,722830490,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
2238,722830900,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
2239,722840000,Other_bars_and_rods__not_further_worked_than_forged
2240,722850100,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
2241,722850200,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
2242,722850300,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
2243,722850400,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
2244,722850900,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
2245,722860000,Other_bars_and_rods
2246,722870000,Angles__shapes_and_sections
2247,722990300,Other
2248,722990900,Other
2249,730110000,Sheet_piling
2250,730120100,Angles__shapes_and_sections
2251,730120900,Angles__shapes_and_sections
2252,730210110,Rails
2253,730210190,Rails
2254,730210200,Rails
2255,730210300,Rails
2256,730300100,Tubes__pipes_and_hollow_profiles__of_cast_iron
2257,730300900,Tubes__pipes_and_hollow_profiles__of_cast_iron
2258,730419000,Other
2259,730423000,Other_drill_pipe
2260,730429100,Other
2261,730429900,Other
2262,730431100,Cold-drawn_or_cold-rolled_(cold-reduced)
2263,730431900,Cold-drawn_or_cold-rolled_(cold-reduced)
2264,730439100,Other
2265,730439900,Other
2266,730441100,Cold-drawn_or_cold-rolled_(cold-reduced)
2267,730441900,Cold-drawn_or_cold-rolled_(cold-reduced)
2268,730449100,Other
2269,730449900,Other
2270,730451100,Cold-drawn_or_cold-rolled_(cold-reduced)
2271,730451900,Cold-drawn_or_cold-rolled_(cold-reduced)
2272,730459100,Other
2273,730459900,Other
2274,730490000,Other
2275,730511110,Longitudinally_submerged_arc_welded
2276,730511190,Longitudinally_submerged_arc_welded
2277,730511900,Longitudinally_submerged_arc_welded
2278,730512100,Other__longitudinally_welded
2279,730512900,Other__longitudinally_welded
2280,730519000,Other
2281,730520000,Casing_of_a_kind_used_in_drilling_for_oil_or_gas
2282,730531110,Longitudinally_welded
2283,730531190,Longitudinally_welded
2284,730531900,Longitudinally_welded
2285,730539000,Other
2286,730590000,Other
2287,730629000,Other
2288,730630100,Other__welded__of_circular_cross-section__of_iron_or_non-alloy_steel
2289,730630200,Other__welded__of_circular_cross-section__of_iron_or_non-alloy_steel
2290,730630900,Other__welded__of_circular_cross-section__of_iron_or_non-alloy_steel
2291,730640300,Other__welded__of_circular_cross-section__of_stainless_steel
2292,730640900,Other__welded__of_circular_cross-section__of_stainless_steel
2293,730661000,Of_square_or_rectangular_cross-section
2294,730669000,Of_other_non-circular_cross-section
2295,730690000,Other
2296,730791100,Flanges
2297,730791900,Flanges
2298,730793100,Butt_welding_fittings
2299,730793900,Butt_welding_fittings
2300,730799100,Other
2301,730799900,Other
2302,730820100,Towers_and_lattice_masts
2303,730820900,Towers_and_lattice_masts
2304,730890000,Other
2305,731029000,Other
2306,731210111,Stranded_wire__ropes_and_cables
2307,731210112,Stranded_wire__ropes_and_cables
2308,731210119,Stranded_wire__ropes_and_cables
2309,731210191,Stranded_wire__ropes_and_cables
2310,731210199,Stranded_wire__ropes_and_cables
2311,731210210,Stranded_wire__ropes_and_cables
2312,731210290,Stranded_wire__ropes_and_cables
2313,731511100,Roller_chain
2314,731511200,Roller_chain
2315,731511900,Roller_chain
2316,731700100,Nails__tacks__drawing_pins__corrugated_nails__staples_(other_than_those_of_heading_83.05)_and_similar_articles__of_iron_or_steel__whether_or_not_with_heads_of_other_material__but_excluding_such_articles_with_heads_of_copper
2317,731700900,Nails__tacks__drawing_pins__corrugated_nails__staples_(other_than_those_of_heading_83.05)_and_similar_articles__of_iron_or_steel__whether_or_not_with_heads_of_other_material__but_excluding_such_articles_with_heads_of_copper
2318,731815110,Other_screws_and_bolts__whether_or_not_with_their_nuts_or_washers
2319,731815190,Other_screws_and_bolts__whether_or_not_with_their_nuts_or_washers
2320,731815900,Other_screws_and_bolts__whether_or_not_with_their_nuts_or_washers
2321,731816100,Nuts
2322,731816900,Nuts
2323,732010100,Leaf-springs_and_leaves_therefor
2324,732010900,Leaf-springs_and_leaves_therefor
2325,732020000,Helical_springs
2326,732090000,Other
2327,732181100,For_gas_fuel_or_for_both_gas_and_other_fuels
2328,732181900,For_gas_fuel_or_for_both_gas_and_other_fuels
2329,732182110,For_liquid_fuel
2330,732182190,For_liquid_fuel
2331,732182900,For_liquid_fuel
2332,732393100,Of_stainless_steel
2333,732393900,Of_stainless_steel
2334,732599000,Other
2335,732690000,Other
2336,732690040,Other
2337,740100000,Copper_mattes;_cement_copper_(precipitated_copper)
2338,740200000,Unrefined_copper;_copper_anodes_for_electrolytic_refining
2339,740311000,Cathodes_and_sections_of_cathodes
2340,740312000,Wire-bars
2341,740313000,Billets
2342,740319000,Other
2343,740319031,Other
2344,740319039,Other
2345,740322000,Copper-tin_base_alloys_(bronze)
2346,740329000,Other_copper_alloys_(other_than_master_alloys_of_heading_74.05)
2347,740400000,Copper_waste_and_scrap
2348,740729000,Other
2349,740811100,Of_which_the_maximum_cross-sectional_dimension_exceeds_6mm
2350,740811900,Of_which_the_maximum_cross-sectional_dimension_exceeds_6mm
2351,740819100,Other
2352,740819900,Other
2353,740829000,Other
2354,741999010,Other
2355,741999090,Other
2356,741999100,Other
2357,741999900,Other
2358,750120000,Nickel_oxide_sinters_and_other_intermediate_products_of_nickel_metallurgy
2359,750220000,Nickel_alloys
2360,750400000,Nickel_powders_and_flakes
2361,750610000,Of_nickel__not_alloyed
2362,760200000,Aluminium_waste_and_scrap
2363,760200100,Aluminium_waste_and_scrap
2364,760200900,Aluminium_waste_and_scrap
2365,760612000,Of_aluminium_alloys
2366,760691100,Of_aluminium__not_alloyed
2367,760691900,Of_aluminium__not_alloyed
2368,760692000,Of_aluminium_alloys
2369,761090100,Other
2370,761090900,Other
2371,780110000,Refined_lead
2372,780191000,Containing_by_weight_antimony_as_the_principal_other_element
2373,780199000,Other
2374,780600000,Other_articles_of_lead
2375,790111000,Containing_by_weight_99.99%_or_more_of_zinc
2376,790112000,Containing_by_weight_less_than_99.99%_of_zinc
2377,790120000,Zinc_alloys
2378,790700000,Other_articles_of_zinc
2379,810199100,Other
2380,810199900,Other
2381,810390000,Other
2382,810411000,Containing_at_least_99.8%_by_weight_of_magnesium
2383,810419000,Other
